postid,postdate,tag,TFMvalue,comparitive_count,Normalized_count,text_entropy,concept_entropy,UMASS(coherence),TFIDF(informativeness),polarity,normalized_text_entropy,normalized_concept_entropy,normalized_UMASS,normalized_TFIDF,normalized_polarity,tagtext,posttext
1613,1291770120,0,0.75,6,0.1,4.213146423,0,0.436466564,1.264447631,0,4.213146423,0,0.436466564,1.264447631,0,loops,"One benefit for me is that it's less easy to make mistakes such as UPDATE:This is one way the bug happens. I make a sum and then decide to aggregate it more. So I wrap the loop in another. Compile fails, of course, so we hand edit There are now at least TWO mistakes in the code (and more if we've muddled maxi and maxj ) which will only be detected by runtime errors. And if you don't write tests... and it's a rare piece of code - this will bite someone ELSE - badly. That is why it's a good idea to extract the inner loop into a method: and it's more readable."
1614,1291770300,0,0.666666667,9,0.15,4.25343695,0,0.485912801,1.395179735,2,4.25343695,0,0.485912801,1.395179735,2,loops," will perform identically to a in all scenarios[1], including straightforward ones such as you describe. However, has certain non-performance-related advantages over: So as we see, is ""better"" to use in situations. That said, if you need the value of for other purposes, or if you are handling a data structure that you know is an array (and there is an actual specific reason for it being an array), the increased functionality that the more down-to-the-metal offers will be the way to go. [1] ""In all scenarios"" really means ""all scenarios where the collection is friendly to being iterated"", which would actually be ""most scenarios"" (see comments below). I really think that an iteration scenario involving an iteration-unfriendly collection would have to be engineered, however."
1615,1291786200,0,0.666666667,18,0.3,4.152474976,3.985064131,0.400034877,2.235936368,3,4.152474976,3.985064131,0.400034877,2.235936368,3,loops,"You should probably consider also LINQ if you are targeting C# as a language, since this is another logical way to do loops. By do you mean modify it in place in the list, or simply do something with the item (e.g. print it, accumulate it, modify it, etc.)? I suspect it is the latter, since in C# won't allow you to modify the collection you are looping over, or at least not in a convenient way... Here are two simple constructs, first using and then using, which visit all strings in a list and turn them into uppercase strings: (note that using the end condition instead of with some precomputer constant is considered a good practice in .NET, since the compiler would anyway have to check for the upper bound when is invoked in the loop; if my understanding is correct, the compiler is able in some circumstances to optimize away the upper bound check it would normally have done). Here is the equivalent: Note: basically, the construct can iterate over any or in C#, not just over arrays or lists. The number of elements in the collection might therefore not be known beforehand, or might even be infinite (in which case you certainly would have to include some termination condition in your loop, or it won't exit). Here are a few equivalent solutions I can think of, expressed using C# LINQ (and which introduces the concept of a, basically an inline function taking an and returning in the following examples): Or with the list populated by its constructor: Or the same using the function: Or still the same with type inference: or if you don't mind getting the result as an (an enumerable collection of strings), you could drop the: Or maybe another one with the C# SQL-like and keywords, which is fully equivalent: LINQ is very expressive and very often, I feel that the code is more readable than a plain loop. Your second question, can also be very conveniently be implemented using LINQ. Here is an example of a loop: Here is the straightforward LINQ equivalent: or with the query syntax: The enumeration is only executed, which means that effectively, the list will only be iterated until the condition is met, when invoking the method on it. I hope this brings some more context to the or debate, at least in the .NET world."
1616,1291770720,0,0.733333333,4,0.066666667,4.203057975,0,0.446784595,2.175920968,0,4.203057975,0,0.446784595,2.175920968,0,loops,"As Stuart Golodetz answered, it's an abstraction.If you're only using as an index, as opposed to using the value of for some other purpose likethen there's no need to know the current value of, and being able to just leads to the possibility of errors: As Andrew Koenig says, ""Abstraction is selective ignorance""; if you don't need to know the details of how you iterate some collection, then find a way to ignore those details, and you'll write more robust code."
1617,1291770300,0,0.714285714,5,0.083333333,4.272574865,0,0.469545344,1.417370733,0,4.272574865,0,0.469545344,1.417370733,0,loops,"Reasons to use foreach: Reasons to use: The two cases you list in your question are effectively identical when using either loop -- in the first, you just iterate all the way to the end of the list, and in the second you once you have found the item you are looking for. Just to explain further, this loop: is syntactic sugar for:"
1618,1291770180,0,0.888888889,3,0.05,4.211359594,0,0.467202701,2.54052443,3,4.211359594,0,0.467202701,2.54052443,3,loops,"If you are iterating over a collection that implements IEnumerable, it is more natural to use because the next member in the iteration is assigned at the same time that the test for reaching the end is done.E.g., is more straightforward than You can also use a loop in your class's own implementation of IEnumerable.Simply have your GetEnumerator() implementation use the C# keyword in the body of your loop:"
1619,1291770360,0,0.8,6,0.1,4.169416445,0,0.426158796,1.303853408,-1,4.169416445,0,0.426158796,1.303853408,-1,loops, has both of the loop types you have pointed to. You can use either of the for loop variants depending on your need. Your need can be like this In the first case you should use the classic (c style) for loop. but in the second case you should use the loop.The loop can be used in the first case also. but in that case you need to maintain your own index.
1620,1291770720,0,0.666666667,2,0.033333333,4.524151772,0,0.541099446,1.323269261,1,4.524151772,0,0.541099446,1.323269261,1,loops,"If you can do what you need with then use it; if not -- for example, if you need the index variable itself for some reason -- then use. Simple! (And your two scenarios are equally possible with either or.)"
1621,1291781220,0,0.5,1,0.016666667,4.231780239,0,0.476482573,1.349897855,2,4.231780239,0,0.476482573,1.349897855,2,loops,"one reason not to use foreach at least in java is that it will create an iterator objectwhich will eventually be garbage collected. Thus if you are trying to write code that avoids garbage collection it is better to avoid foreach. However, I believe it is ok for pure arrays because it doesn't create an iterator."
1622,1291780680,0,0.571428571,5,0.083333333,4.219556982,0,0.522513334,1.674796405,0,4.219556982,0,0.522513334,1.674796405,0,loops,"I could think of several reasons Note that if you are searching for an item in the list with for each, you most likely are doing it wrongly. Consider using or to skip the searching all together. Assuming that programmer want's to use as using iterators, there exists a common bug of skipping elements. So in that scene it is more safer."
1623,1291794780,0,0.888888889,1,0.016666667,4.169416445,0,0.426158796,1.303853408,-1,4.169416445,0,0.426158796,1.303853408,-1,loops,"Talking about clean code, a foreach statement is much quicker to read than a for statement! Linq (in C#) can do much the same, but novice developers tend to have a hard time reading them! "
1624,1291772700,0,0.666666667,3,0.05,4.230874911,0,0.458326313,2.464924599,0,4.230874911,0,0.458326313,2.464924599,0,loops,"It looks like most items are covered... the following are some extra notes that I do not see mentioned regarding your specific questions. These are hard rules as opposed to style preferences one way or the other: In a loop, you can not change the value of the iteration variable, so if you are looking to change the value of a specific item in your list you have to use. It is also worth noting that the ""cool"" way is now to use LINQ; there are plenty of resources you can search for if you are interested."
1625,1295512020,0,0.75,0,0,4.054841886,0,0.410302779,0.992832247,1,4.054841886,0,0.410302779,0.992832247,1,loops,foreach is order of magnitude slower for implementation heavy collection.I have proof. These are my findings I used the following simple profiler to test their performance And I got the following results
